Date,BTC-Open,BTC-High,BTC-Low,BTC-Close,BTC-Adj Close,BTC-Volume,ETH-Open,ETH-High,ETH-Low,ETH-Close,ETH-Adj Close,ETH-Volume,DOGE-Open,DOGE-High,DOGE-Low,DOGE-Close,DOGE-Adj Close,DOGE-Volume,S&P-Price,S&P-Open,S&P-High,S&P-Low,NASDAQ-Price,NASDAQ-Open,NASDAQ-High,NASDAQ-Low,DOW-Price,DOW-Open,DOW-High,DOW-Low,GOLD-Price,GOLD-Open,GOLD-High,GOLD-Low,OIL-Price,OIL-Open,OIL-High,OIL-Low,Month,Day,Year
2021-12-29,47623.87109,48119.74219,46201.49609,46444.71094,46444.71094,30049226299.0,3797.436279,3827.981934,3612.795898,3628.531738,3628.531738,15722555672,0.174095,0.177339,0.16676,0.167765,0.167765,823628336,4793.10,4788.60,4804.10,4778.10,15766.22,15794.92,15821.81,15679.85,36488.63,36421.14,36571.55,36396.19,1805.80,1806.60,1808.00,1789.10,76.56,76.04,77.37,75.36,12,29,2021
2021-12-30,46490.60547,47879.96484,46060.3125,47178.125,47178.125,26686491018.0,3632.219727,3767.559814,3595.204834,3713.852051,3713.852051,12925377999,0.168137,0.175771,0.165381,0.171313,0.171313,599236772,4778.70,4794.20,4808.90,4775.30,15741.56,15758.98,15868.09,15729.16,36398.08,36522.48,36679.44,36372.13,1814.10,1805.60,1818.10,1796.20,76.99,76.58,77.44,75.78,12,30,2021
2021-12-31,47169.37109,48472.52734,45819.95313,46306.44531,46306.44531,36974172400.0,3713.430176,3807.288818,3636.869873,3682.632813,3682.632813,14157285268,0.171317,0.175294,0.167307,0.170496,0.170496,644416694,4766.20,4775.20,4786.80,4765.80,15644.97,15722.91,15777.43,15643.93,36338.30,36385.85,36484.94,36303.97,1828.60,1817.00,1831.40,1815.40,75.21,76.66,77.08,74.95,12,31,2021
2022-01-01,46311.74609,47827.3125,46288.48438,47686.8125,47686.8125,24582667004.0,3683.047119,3769.917969,3682.286621,3769.697021,3769.697021,9776191466,0.17051,0.173423,0.170353,0.173035,0.173035,371336089,4766.20,4775.20,4786.80,4765.80,15644.97,15722.91,15777.43,15643.93,36338.30,36385.85,36484.94,36303.97,1828.60,1817.00,1831.40,1815.40,75.21,76.66,77.08,74.95,1,1,2022
2022-01-02,47680.92578,47881.40625,46856.9375,47345.21875,47345.21875,27951569547.0,3769.29834,3836.161865,3727.357422,3829.564941,3829.564941,9881471548,0.173027,0.175989,0.171201,0.174403,0.174403,391041933,4766.20,4775.20,4786.80,4765.80,15644.97,15722.91,15777.43,15643.93,36338.30,36385.85,36484.94,36303.97,1828.60,1817.00,1831.40,1815.40,75.21,76.66,77.08,74.95,1,2,2022
2022-01-03,47343.54297,47510.72656,45835.96484,46458.11719,46458.11719,33071628362.0,3829.535645,3836.19873,3698.047607,3761.380371,3761.380371,12080777893,0.174406,0.174406,0.168271,0.170088,0.170088,505900382,4796.60,4778.10,4796.60,4758.20,15832.80,15732.50,15832.80,15644.09,36585.06,36321.59,36595.82,36246.45,1800.10,1830.10,1833.00,1798.20,76.08,75.69,76.46,74.27,1,3,2022
2022-01-04,46458.85156,47406.54688,45752.46484,45897.57422,45897.57422,42494677905.0,3761.361572,3876.785156,3723.349854,3794.056641,3794.056641,14030925983,0.170151,0.172339,0.168128,0.168803,0.168803,541922892,4793.50,4804.50,4818.60,4774.30,15622.72,15852.14,15852.14,15512.41,36799.65,36636.00,36934.84,36636.00,1814.60,1801.10,1817.20,1798.10,76.99,76.02,77.64,75.7,1,4,2022
2022-01-05,45899.35938,46929.04688,42798.22266,43569.00391,43569.00391,36851084859.0,3794.269043,3842.059814,3456.745361,3550.386963,3550.386963,18061338502,0.168835,0.170747,0.151898,0.15942,0.15942,994086848,4700.60,4788.00,4797.70,4699.40,15100.17,15547.16,15586.30,15095.18,36407.11,36722.60,36952.65,36400.39,1825.10,1815.20,1830.70,1808.20,77.85,77.18,78.58,76.51,1,5,2022
2022-01-06,43565.51172,43748.71875,42645.53906,43160.92969,43160.92969,30208048289.0,3549.708984,3549.708984,3335.376709,3418.408203,3418.408203,24293791313,0.159436,0.161706,0.155142,0.160213,0.160213,715345645,4696.10,4693.40,4725.00,4671.30,15080.86,15024.15,15198.45,14914.87,36236.47,36409.05,36464.19,36200.68,1789.20,1810.60,1811.60,1785.40,79.46,77.24,80.24,76.73,1,6,2022
2022-01-07,43153.57031,43153.57031,41077.44531,41557.90234,41557.90234,84196607520.0,3417.837891,3420.461914,3117.381348,3193.210449,3193.210449,24494179209,0.160205,0.160295,0.151299,0.155023,0.155023,969384523,4677.00,4697.70,4707.90,4662.70,14935.90,15095.72,15171.02,14877.63,36231.66,36249.59,36382.84,36111.53,1797.40,1791.00,1798.40,1781.30,78.9,79.62,80.47,78.52,1,7,2022
2022-01-08,41561.46484,42228.94141,40672.27734,41733.94141,41733.94141,28066355845.0,3193.502441,3240.304443,3020.880859,3091.972656,3091.972656,16037732700,0.155031,0.157725,0.147669,0.151954,0.151954,584437036,4677.00,4697.70,4707.90,4662.70,14935.90,15095.72,15171.02,14877.63,36231.66,36249.59,36382.84,36111.53,1797.40,1791.00,1798.40,1781.30,78.9,79.62,80.47,78.52,1,8,2022
2022-01-09,41734.72656,42663.94922,41338.16016,41911.60156,41911.60156,21294384372.0,3091.696289,3206.790771,3075.911377,3157.751465,3157.751465,12334683863,0.151959,0.153742,0.149607,0.151065,0.151065,408786249,4677.00,4697.70,4707.90,4662.70,14935.90,15095.72,15171.02,14877.63,36231.66,36249.59,36382.84,36111.53,1797.40,1791.00,1798.40,1781.30,78.9,79.62,80.47,78.52,1,9,2022
2022-01-10,41910.23047,42199.48438,39796.57031,41821.26172,41821.26172,32104232331.0,3157.570557,3177.213379,2947.683594,3083.0979,3083.0979,19535744145,0.151073,0.152135,0.13984,0.143359,0.143359,763684873,4670.30,4655.30,4673.00,4582.20,14942.83,14751.78,14953.85,14530.23,36068.87,36175.21,36175.21,35639.91,1798.80,1796.40,1802.00,1789.30,78.23,78.88,79.45,77.83,1,10,2022
2022-01-11,41819.50781,43001.15625,41407.75391,42735.85547,42735.85547,26327648900.0,3082.990967,3247.511963,3061.140625,3238.111572,3238.111572,15211447193,0.143351,0.164621,0.142647,0.153399,0.153399,1628447666,4713.10,4669.10,4714.10,4638.30,15153.45,14919.26,15158.71,14837.64,36252.02,36058.85,36271.47,35769.38,1818.50,1801.30,1823.10,1799.70,81.22,78.42,81.59,78.36,1,11,2022
2022-01-12,42742.17969,44135.36719,42528.98828,43949.10156,43949.10156,33499938689.0,3238.449951,3401.219971,3216.718018,3372.258301,3372.258301,16662871689,0.153458,0.161652,0.152095,0.161652,0.161652,896008600,4726.40,4728.60,4748.80,4706.70,15188.39,15263.10,15319.03,15117.29,36290.32,36336.16,36453.49,36168.15,1827.30,1821.30,1828.20,1814.40,82.64,81.38,83.1,81.17,1,12,2022
2022-01-13,43946.74219,44278.42188,42447.04297,42591.57031,42591.57031,47691135082.0,3372.10498,3396.969727,3247.91748,3248.288574,3248.288574,15294466275,0.161562,0.174792,0.161562,0.172043,0.172043,2301820074,4659.00,4733.60,4744.10,4650.30,14806.81,15245.04,15259.71,14782.24,36113.62,36312.49,36513.88,36044.22,1821.40,1825.70,1828.30,1811.80,82.12,82.82,82.94,81.39,1,13,2022
2022-01-14,42598.87109,43346.6875,41982.61719,43099.69922,43099.69922,23577403399.0,3248.648682,3330.766113,3203.82373,3310.001465,3310.001465,13562957230,0.172053,0.203232,0.171283,0.183549,0.183549,5784004926,4662.90,4638.00,4665.10,4614.80,14893.75,14708.02,14897.67,14689.43,35911.81,35996.43,35996.43,35641.49,1816.50,1822.10,1829.30,1814.20,83.82,81.73,84.45,81.58,1,14,2022
2022-01-15,43101.89844,43724.67188,42669.03516,43177.39844,43177.39844,18371348298.0,3309.844238,3364.537842,3278.670898,3330.530762,3330.530762,9619999078,0.183644,0.1936,0.182676,0.185103,0.185103,1878282290,4662.90,4638.00,4665.10,4614.80,14893.75,14708.02,14897.67,14689.43,35911.81,35996.43,35996.43,35641.49,1816.50,1822.10,1829.30,1814.20,83.82,81.73,84.45,81.58,1,15,2022
2022-01-16,43172.03906,43436.80859,42691.02344,43113.87891,43113.87891,17902097845.0,3330.387207,3376.401123,3291.563721,3350.921875,3350.921875,9505934874,0.185093,0.185093,0.175327,0.177176,0.177176,1102750171,4662.90,4638.00,4665.10,4614.80,14893.75,14708.02,14897.67,14689.43,35911.81,35996.43,35996.43,35641.49,1816.50,1822.10,1829.30,1814.20,83.83,83.78,84.09,83.68,1,16,2022
2022-01-17,43118.12109,43179.39063,41680.32031,42250.55078,42250.55078,21690904261.0,3350.947266,3355.819336,3157.224121,3212.304932,3212.304932,12344309617,0.177187,0.177872,0.166891,0.171145,0.171145,1094379303,4662.90,4638.00,4665.10,4614.80,14893.75,14708.02,14897.67,14689.43,35911.81,35996.43,35996.43,35641.49,1812.40,1818.70,1822.90,1804.70,83.69,83.84,83.95,82.94,1,17,2022
2022-01-18,42250.07422,42534.40234,41392.21484,42375.63281,42375.63281,22417209227.0,3212.287598,3236.016113,3096.123535,3164.025146,3164.025146,13024154091,0.171086,0.17379,0.162565,0.165485,0.165485,979693368,4577.10,4632.20,4632.20,4568.70,14506.90,14681.83,14740.54,14482.94,35368.47,35661.76,35661.76,35262.02,1814.10,1818.70,1824.20,1806.90,85.43,84.32,86.63,83.5,1,18,2022
2022-01-19,42374.03906,42478.30469,41242.91406,41744.32813,41744.32813,23091543258.0,3163.850342,3171.158447,3055.212402,3095.825928,3095.825928,13187424144,0.165485,0.168647,0.160122,0.162356,0.162356,935006164,4532.80,4588.00,4611.60,4530.20,14340.25,14582.22,14658.89,14331.65,35028.65,35412.30,35547.83,35015.49,1843.20,1812.90,1843.90,1809.00,86.96,86.61,87.91,85.77,1,19,2022
2022-01-20,41744.02734,43413.02344,40672.82422,40680.41797,40680.41797,20382033940.0,3095.271729,3265.336914,3000.908203,3001.120117,3001.120117,10645922764,0.162346,0.168846,0.155176,0.155204,0.155204,469269658,4482.70,4547.40,4602.10,4477.90,14154.02,14462.85,14642.03,14140.78,34715.39,35102.66,35490.20,34670.12,1842.60,1840.10,1848.50,1836.20,86.9,86.23,87.82,86.0,1,20,2022
2022-01-21,40699.60547,41060.52734,35791.42578,36457.31641,36457.31641,43011992031.0,3002.956787,3029.081055,2496.812988,2557.931641,2557.931641,26796291874,0.155263,0.157156,0.141496,0.14264,0.14264,1163061854,4397.90,4471.40,4494.50,4395.30,13768.92,14046.22,14171.72,13764.24,34265.37,34701.69,34896.67,34229.55,1831.80,1840.60,1843.70,1828.40,85.14,84.57,85.56,82.78,1,21,2022
2022-01-22,36471.58984,36688.8125,34349.25,35030.25,35030.25,39714385405.0,2561.145264,2615.247314,2330.247314,2405.181152,2405.181152,27369692036,0.142651,0.145027,0.122816,0.132892,0.132892,1693524581,4397.90,4471.40,4494.50,4395.30,13768.92,14046.22,14171.72,13764.24,34265.37,34701.69,34896.67,34229.55,1831.80,1840.60,1843.70,1828.40,85.14,84.57,85.56,82.78,1,22,2022
2022-01-23,35047.35938,36433.3125,34784.96875,36276.80469,36276.80469,26017975951.0,2406.924316,2542.144775,2381.515137,2535.039063,2535.039063,16481489511,0.13296,0.143072,0.132819,0.141863,0.141863,1006234946,4397.90,4471.40,4494.50,4395.30,13768.92,14046.22,14171.72,13764.24,34265.37,34701.69,34896.67,34229.55,1831.80,1840.60,1843.70,1828.40,85.14,84.57,85.56,82.78,1,23,2022
2022-01-24,36275.73438,37247.51953,33184.05859,36654.32813,36654.32813,41856658597.0,2535.891113,2537.208496,2172.30127,2440.352295,2440.352295,28220804648,0.141881,0.141951,0.12722,0.137798,0.137798,1446873574,4410.10,4356.30,4417.40,4222.60,13855.13,13481.50,13876.61,13094.65,34364.50,34070.61,34420.99,33150.33,1841.70,1835.20,1844.90,1829.30,83.31,84.91,86.09,81.9,1,24,2022
2022-01-25,36654.80469,37444.57031,35779.42969,36954.00391,36954.00391,26428189594.0,2440.393555,2498.50708,2359.384766,2455.935059,2455.935059,16179776932,0.137784,0.147236,0.133235,0.143049,0.143049,1347567750,4356.40,4366.60,4411.00,4287.10,13539.30,13610.87,13781.62,13414.14,34297.73,34186.64,34591.04,33545.52,1852.50,1843.60,1854.20,1834.40,85.6,84.15,85.71,82.99,1,25,2022
2022-01-26,36950.51563,38825.41016,36374.90625,36852.12109,36852.12109,31324598034.0,2455.579102,2705.78418,2417.683105,2468.030273,2468.030273,21229909340,0.143014,0.152603,0.142152,0.143789,0.143789,1253108115,4349.90,4408.40,4453.20,4304.80,13542.12,13871.77,14002.65,13392.19,34168.09,34520.82,34815.67,33876.48,1829.70,1848.00,1850.20,1814.10,87.35,85.26,87.95,85.01,1,26,2022
2022-01-27,36841.87891,37148.32422,35629.28125,37138.23438,37138.23438,25041426629.0,2467.188477,2510.45166,2328.452148,2423.001221,2423.001221,16126522783,0.143756,0.14501,0.136947,0.141247,0.141247,608707586,4326.50,4380.60,4428.70,4309.50,13352.78,13710.99,13765.91,13322.66,34160.78,34261.75,34773.32,34007.78,1793.10,1819.00,1821.40,1790.60,86.61,87.15,88.54,86.2,1,27,2022
2022-01-28,37128.44531,37952.87891,36211.10938,37784.33203,37784.33203,22238830523.0,2421.646973,2548.778564,2367.83374,2547.092041,2547.092041,14666227351,0.141244,0.142413,0.13838,0.141656,0.141656,506667466,4431.90,4336.20,4432.70,4292.50,13770.57,13436.71,13771.91,13236.56,34725.47,34135.24,34731.77,33807.51,1786.60,1799.60,1800.30,1780.60,86.82,87.5,88.84,86.44,1,28,2022
2022-01-29,37780.71484,38576.26172,37406.47266,38138.17969,38138.17969,17194183075.0,2546.590576,2627.609375,2526.989746,2597.084717,2597.084717,11172062661,0.141649,0.143984,0.14148,0.143056,0.143056,397610776,4431.90,4336.20,4432.70,4292.50,13770.57,13436.71,13771.91,13236.56,34725.47,34135.24,34731.77,33807.51,1786.60,1799.60,1800.30,1780.60,86.82,87.5,88.84,86.44,1,29,2022
2022-01-30,38151.91797,38266.33984,37437.71094,37917.60156,37917.60156,14643548444.0,2598.564941,2631.408447,2550.460938,2603.466553,2603.466553,9501221177,0.143057,0.143515,0.138754,0.139471,0.139471,363976741,4431.90,4336.20,4432.70,4292.50,13770.57,13436.71,13771.91,13236.56,34725.47,34135.24,34731.77,33807.51,1786.60,1799.60,1800.30,1780.60,86.82,87.5,88.84,86.44,1,30,2022
2022-01-31,37920.28125,38647.26172,36733.57422,38483.125,38483.125,20734730465.0,2603.263428,2697.735352,2489.072266,2688.278809,2688.278809,13778234614,0.139469,0.142264,0.136853,0.141805,0.141805,412307174,4515.60,4431.80,4516.90,4414.00,14239.88,13812.19,14242.90,13767.71,35131.86,34691.17,35148.14,34496.10,1796.40,1792.80,1800.90,1785.80,88.15,87.45,88.39,86.34,1,31,2022
2022-02-01,38481.76563,39115.13281,38113.66406,38743.27344,38743.27344,20288500328.0,2687.898926,2802.31543,2682.621826,2792.117188,2792.117188,13194846235,0.141805,0.144129,0.141125,0.142631,0.142631,409432267,4546.50,4519.60,4550.50,4483.50,14346.00,14277.43,14358.69,14070.77,35405.24,35151.47,35441.09,34977.95,1801.50,1798.90,1809.70,1796.20,88.2,88.15,88.87,86.55,2,1,2022
2022-02-02,38743.71484,38834.61719,36832.73047,36952.98438,36952.98438,19155189416.0,2791.958984,2802.212158,2630.120361,2682.854004,2682.854004,13876301217,0.142626,0.145253,0.136918,0.137235,0.137235,483194691,4589.40,4566.40,4595.30,4544.30,14417.55,14494.47,14504.82,14264.65,35629.33,35378.19,35679.20,35290.12,1810.30,1800.80,1812.00,1794.60,88.26,88.35,89.72,87.1,2,2,2022
2022-02-03,36944.80469,37154.60156,36375.53906,37154.60156,37154.60156,18591534769.0,2682.226074,2712.482666,2587.783447,2679.162598,2679.162598,12755505065,0.137213,0.138747,0.135565,0.137541,0.137541,383506507,4477.40,4535.40,4542.90,4470.40,13878.82,14045.83,14207.89,13851.75,35111.16,35520.08,35535.94,35071.06,1804.10,1807.40,1809.50,1788.50,90.27,87.98,90.45,86.75,2,3,2022
2022-02-04,37149.26563,41527.78516,37093.62891,41500.875,41500.875,29412210792.0,2681.057617,2983.586914,2675.443848,2983.586914,2983.586914,18987223729,0.137523,0.147592,0.13725,0.147503,0.147503,580740990,4500.50,4482.80,4539.70,4451.50,14098.01,13958.48,14222.76,13850.39,35089.74,35095.74,35333.55,34799.08,1807.80,1805.40,1815.80,1792.10,92.31,90.19,93.17,90.07,2,4,2022
2022-02-05,41501.48047,41847.16406,41038.09766,41441.16406,41441.16406,19652846215.0,2984.446045,3054.130127,2966.781006,3014.648193,3014.648193,13102093957,0.147533,0.15014,0.14541,0.147141,0.147141,587009429,4500.50,4482.80,4539.70,4451.50,14098.01,13958.48,14222.76,13850.39,35089.74,35095.74,35333.55,34799.08,1807.80,1805.40,1815.80,1792.10,92.31,90.19,93.17,90.07,2,5,2022
2022-02-06,41441.12109,42500.78516,41244.90625,42412.43359,42412.43359,16142097334.0,3014.959717,3061.26123,2965.429932,3057.476074,3057.476074,9466018022,0.14714,0.154775,0.145258,0.15377,0.15377,757004142,4500.50,4482.80,4539.70,4451.50,14098.01,13958.48,14222.76,13850.39,35089.74,35095.74,35333.55,34799.08,1807.80,1805.40,1815.80,1792.10,92.31,90.19,93.17,90.07,2,6,2022
2022-02-07,42406.78125,44401.86328,41748.15625,43840.28516,43840.28516,28641855926.0,3057.422119,3182.52832,3002.927002,3142.470703,3142.470703,15197063785,0.153803,0.171586,0.151741,0.165578,0.165578,1791358822,4483.90,4505.80,4521.90,4471.50,14015.67,14118.79,14236.31,13974.10,35091.13,35108.38,35325.01,34993.98,1821.80,1808.00,1824.60,1807.50,91.32,91.82,92.73,90.73,2,7,2022
2022-02-08,43854.65234,45293.86719,42807.83594,44118.44531,44118.44531,33079398868.0,3143.008545,3219.472656,3038.37793,3122.608643,3122.608643,17136080906,0.165606,0.169145,0.153709,0.158405,0.158405,1190116000,4521.50,4480.00,4531.30,4465.40,14194.45,13984.43,14226.48,13934.78,35462.78,35160.68,35544.89,35090.42,1827.90,1821.50,1829.90,1816.00,89.36,91.64,91.68,88.51,2,8,2022
2022-02-09,44096.70313,44727.80078,43232.96875,44338.79688,44338.79688,23245887300.0,3121.182617,3263.155762,3063.160156,3239.457031,3239.457031,13951308490,0.158357,0.160704,0.155035,0.159123,0.159123,778670798,4587.20,4547.00,4590.00,4547.00,14490.37,14368.16,14490.72,14330.87,35768.06,35614.90,35824.28,35614.90,1836.60,1827.00,1837.10,1825.50,89.66,89.86,90.58,88.41,2,9,2022
2022-02-10,44347.80078,45661.17188,43402.80859,43565.11328,43565.11328,32142048537.0,3240.113037,3271.316162,3070.378174,3077.482178,3077.482178,18629485080,0.159145,0.160437,0.151497,0.151889,0.151889,1053630584,4504.10,4553.20,4588.90,4484.30,14185.64,14228.68,14509.56,14118.20,35241.59,35630.81,35800.24,35100.72,1837.40,1834.00,1843.30,1821.80,89.88,90.01,91.74,89.03,2,10,2022
2022-02-11,43571.12891,43810.83203,42114.53906,42407.9375,42407.9375,26954925781.0,3077.413086,3127.450684,2888.707764,2927.383545,2927.383545,16043881065,0.151895,0.154069,0.143349,0.144847,0.144847,776730555,4418.60,4506.30,4526.30,4401.40,13791.15,14213.62,14246.70,13733.16,34738.06,35267.89,35431.15,34620.52,1842.10,1827.00,1867.40,1821.10,93.1,90.0,94.66,89.19,2,11,2022
2022-02-12,42412.30078,42992.55078,41852.57422,42244.46875,42244.46875,18152390304.0,2927.386475,2980.079346,2870.177002,2917.362793,2917.362793,11254355757,0.144856,0.147013,0.141678,0.144405,0.144405,602699408,4418.60,4506.30,4526.30,4401.40,13791.15,14213.62,14246.70,13733.16,34738.06,35267.89,35431.15,34620.52,1842.10,1827.00,1867.40,1821.10,93.1,90.0,94.66,89.19,2,12,2022
2022-02-13,42236.56641,42693.05469,41950.94141,42197.51563,42197.51563,14741589015.0,2916.789551,2947.776611,2845.397705,2883.463379,2883.463379,9054963563,0.144379,0.157354,0.144031,0.148948,0.148948,1581065491,4418.60,4506.30,4526.30,4401.40,13791.15,14213.62,14246.70,13733.16,34738.06,35267.89,35431.15,34620.52,1842.10,1827.00,1867.40,1821.10,93.1,90.0,94.66,89.19,2,13,2022
2022-02-14,42157.39844,42775.77734,41681.95703,42586.91797,42586.91797,20827783012.0,2880.187744,2957.963623,2840.257568,2933.479004,2933.479004,12164552172,0.148869,0.150132,0.143649,0.146003,0.146003,898042727,4401.70,4412.60,4426.20,4364.80,13790.92,13768.97,13921.71,13664.76,34566.17,34694.50,34744.56,34304.28,1869.40,1862.20,1876.50,1851.90,95.46,93.91,95.82,92.09,2,14,2022
2022-02-15,42586.46484,44667.21875,42491.03516,44575.20313,44575.20313,22721659051.0,2933.729004,3185.520752,2917.857178,3179.877197,3179.877197,13921257873,0.145996,0.152199,0.145203,0.151761,0.151761,674961496,4471.10,4429.30,4472.80,4429.30,14139.76,13997.18,14142.49,13976.29,34988.84,34686.19,35047.79,34686.19,1856.20,1873.80,1881.60,1845.40,92.07,94.83,95.17,90.66,2,15,2022
2022-02-16,44578.27734,44578.27734,43456.69141,43961.85938,43961.85938,19792547657.0,3180.446777,3181.616943,3055.168213,3127.830078,3127.830078,12352406833,0.151779,0.151824,0.146771,0.149095,0.149095,505588732,4475.00,4455.80,4489.60,4429.70,14124.09,14038.92,14163.73,13931.99,34934.27,34951.83,35042.09,34642.64,1871.50,1855.50,1874.60,1851.80,93.66,92.21,95.01,90.0,2,16,2022
2022-02-17,43937.07031,44132.97266,40249.37109,40538.01172,40538.01172,26246662813.0,3126.858398,3154.615234,2861.852051,2881.481934,2881.481934,15860206214,0.14905,0.149889,0.138071,0.138552,0.138552,721382126,4380.30,4456.10,4456.10,4373.80,13716.72,14004.19,14020.82,13704.70,34312.03,34858.47,34858.47,34246.23,1902.00,1872.00,1904.00,1869.70,91.76,90.9,93.36,90.62,2,17,2022
2022-02-18,40552.13281,40929.15234,39637.61719,40030.97656,40030.97656,23310007704.0,2884.340576,2937.308594,2761.643311,2785.727539,2785.727539,15748173433,0.138594,0.142097,0.13696,0.138768,0.138768,563817289,4348.90,4384.60,4394.60,4327.20,13548.07,13735.40,13762.40,13465.56,34079.18,34310.45,34423.58,33976.18,1899.80,1901.40,1905.00,1888.00,91.07,91.63,92.66,89.03,2,18,2022
2022-02-19,40026.02344,40418.87891,39713.05859,40122.15625,40122.15625,13736557863.0,2784.872803,2826.3479,2707.378418,2763.701172,2763.701172,9774183169,0.138764,0.145906,0.138751,0.141206,0.141206,655782652,4348.90,4384.60,4394.60,4327.20,13548.07,13735.40,13762.40,13465.56,34079.18,34310.45,34423.58,33976.18,1899.80,1901.40,1905.00,1888.00,91.07,91.63,92.66,89.03,2,19,2022
2022-02-20,40118.10156,40119.89063,38112.8125,38431.37891,38431.37891,18340576452.0,2763.756592,2763.756592,2585.946289,2628.648438,2628.648438,11641437834,0.141197,0.141197,0.135852,0.136868,0.136868,490138547,4348.90,4384.60,4394.60,4327.20,13548.07,13735.40,13762.40,13465.56,34079.18,34310.45,34423.58,33976.18,1899.80,1901.40,1905.00,1888.00,91.62,91.22,91.74,91.08,2,20,2022
2022-02-21,38423.21094,39394.4375,36950.47656,37075.28125,37075.28125,29280402798.0,2627.665527,2752.458496,2568.254395,2573.816162,2573.816162,18646392740,0.136838,0.141345,0.128246,0.12849,0.12849,913773124,4348.90,4384.60,4394.60,4327.20,13548.07,13735.40,13762.40,13465.56,34079.18,34310.45,34423.58,33976.18,1907.40,1903.50,1918.30,1889.70,92.65,91.62,93.91,89.08,2,21,2022
2022-02-22,37068.76953,38359.85547,36488.93359,38286.02734,38286.02734,25493150450.0,2572.898682,2648.916748,2510.678711,2639.299316,2639.299316,16360200507,0.128488,0.131696,0.125365,0.131553,0.131553,711967119,4304.80,4332.70,4362.10,4267.10,13381.52,13424.36,13618.72,13249.65,33596.61,33974.09,34024.74,33364.29,1907.40,1903.50,1918.30,1889.70,92.35,91.75,96.0,90.35,2,22,2022
2022-02-23,38285.28125,39122.39453,37201.81641,37296.57031,37296.57031,21849073843.0,2639.447021,2741.368408,2587.412842,2590.359619,2590.359619,13382637240,0.131561,0.135337,0.127846,0.127846,0.127846,587472906,4225.50,4324.90,4341.50,4221.50,13037.49,13511.75,13533.78,13032.17,33131.76,33680.97,33832.59,33084.90,1910.40,1901.20,1912.90,1891.10,92.1,91.74,93.9,90.64,2,23,2022
2022-02-24,37278.56641,38968.83984,34459.21875,38332.60938,38332.60938,46383802093.0,2588.16626,2689.047607,2308.914795,2598.067139,2598.067139,29312342666,0.127821,0.127851,0.109555,0.123813,0.123813,2046477370,4288.70,4155.80,4294.70,4114.60,13473.58,12587.88,13486.11,12587.88,33223.83,32830.33,33269.34,32272.64,1926.30,1911.90,1976.50,1878.60,92.81,92.52,100.54,91.45,2,24,2022
2022-02-25,38333.74609,39630.32422,38111.34375,39214.21875,39214.21875,26545599159.0,2598.436279,2821.972412,2579.208008,2764.535645,2764.535645,17208902048,0.123843,0.128181,0.120983,0.127576,0.127576,805161073,4384.60,4298.40,4385.30,4286.80,13694.62,13485.26,13696.86,13358.29,34058.75,33277.22,34095.74,33277.22,1887.60,1906.50,1925.00,1884.40,91.59,93.32,95.64,90.06,2,25,2022
2022-02-26,39213.08203,40005.34766,38702.53516,39105.14844,39105.14844,17467554129.0,2764.989502,2849.424072,2745.009033,2781.111816,2781.111816,11724648351,0.127568,0.130071,0.126199,0.127647,0.127647,535575654,4384.60,4298.40,4385.30,4286.80,13694.62,13485.26,13696.86,13358.29,34058.75,33277.22,34095.74,33277.22,1887.60,1906.50,1925.00,1884.40,91.59,93.32,95.64,90.06,2,26,2022
2022-02-27,39098.69922,39778.94141,37268.97656,37709.78516,37709.78516,23450127612.0,2780.504395,2831.125488,2581.615723,2621.801758,2621.801758,16150857254,0.127639,0.128235,0.122053,0.123111,0.123111,592809151,4384.60,4298.40,4385.30,4286.80,13694.62,13485.26,13696.86,13358.29,34058.75,33277.22,34095.74,33277.22,1887.60,1906.50,1925.00,1884.40,91.59,93.32,95.64,90.06,2,27,2022
2022-02-28,37706.0,43760.45703,37518.21484,43193.23438,43193.23438,35690014104.0,2621.172119,2929.18042,2586.388184,2919.201172,2919.201172,19266124733,0.123118,0.134479,0.121954,0.133156,0.133156,765755924,4373.90,4354.20,4388.80,4315.10,13751.40,13570.83,13810.64,13549.90,33892.60,33870.62,33963.63,33469.31,1900.70,1921.00,1935.20,1892.20,95.72,94.99,99.1,94.43,2,28,2022
2022-03-01,43194.50391,44793.60156,42952.58594,44354.63672,44354.63672,32479047645.0,2919.775879,3029.651611,2868.938965,2972.485107,2972.485107,18757425786,0.133174,0.13773,0.130462,0.133938,0.133938,876604512,4306.30,4363.10,4378.40,4279.50,13532.46,13716.70,13777.04,13441.32,33294.95,33813.48,33870.14,33107.67,1943.80,1908.40,1952.60,1903.00,103.41,96.09,106.78,95.32,3,1,2022
2022-03-02,44357.61719,45077.57813,43432.85156,43924.11719,43924.11719,29183112630.0,2972.471924,3026.868164,2919.943115,2950.118408,2950.118408,16636517503,0.133964,0.136214,0.131232,0.13299,0.13299,709536320,4386.50,4322.60,4401.50,4322.60,13752.02,13597.53,13796.55,13493.91,33891.35,33379.51,34013.67,33379.51,1922.30,1945.30,1951.40,1916.00,110.6,107.12,112.51,105.18,3,2,2022
